[2024-10-12T10:37:12.887+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T10:37:13.080+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9239040B, recent allocation size: 2097152B, recent allocation duration: 192.93ms, recent old gen allocation rate: 10870017.12B/s, recent marking phase length: 0.00ms
[2024-10-12T10:37:34.580+0800] GC(220) Adaptive IHOP information (value update), threshold: 104340685B (91.46), internal target occupancy: 114085068B, occupancy: 83287336B, additional buffer size: 8388608B, predicted old gen allocation rate: 3926968.51B/s, predicted marking phase length: 345.25ms, prediction active: true
[2024-10-12T10:37:34.745+0800] GC(221) Basic information (value update), threshold: 106482241B (79.34), target occupancy: 134217728B, current occupancy: 89578792B, recent allocation size: 6192B, recent allocation duration: 163.95ms, recent old gen allocation rate: 37768.20B/s, recent marking phase length: 213.95ms
[2024-10-12T10:37:34.745+0800] GC(221) Adaptive IHOP information (value update), threshold: 106482241B (93.34), internal target occupancy: 114085068B, occupancy: 89578792B, additional buffer size: 6291456B, predicted old gen allocation rate: 3798354.82B/s, predicted marking phase length: 345.25ms, prediction active: true
[2024-10-12T10:37:34.849+0800] GC(222) Basic information (value update), threshold: 106524710B (79.37), target occupancy: 134217728B, current occupancy: 93773096B, recent allocation size: 6192B, recent allocation duration: 102.90ms, recent old gen allocation rate: 60174.97B/s, recent marking phase length: 213.95ms
[2024-10-12T10:37:34.849+0800] GC(222) Adaptive IHOP information (value update), threshold: 106524710B (93.37), internal target occupancy: 114085068B, occupancy: 93773096B, additional buffer size: 6291456B, predicted old gen allocation rate: 3675343.31B/s, predicted marking phase length: 345.25ms, prediction active: true
[2024-10-12T10:37:34.953+0800] GC(223) Basic information (value update), threshold: 106565651B (79.40), target occupancy: 134217728B, current occupancy: 97967400B, recent allocation size: 6192B, recent allocation duration: 102.45ms, recent old gen allocation rate: 60440.40B/s, recent marking phase length: 213.95ms
[2024-10-12T10:37:34.953+0800] GC(223) Adaptive IHOP information (value update), threshold: 106565651B (93.41), internal target occupancy: 114085068B, occupancy: 97967400B, additional buffer size: 6291456B, predicted old gen allocation rate: 3556760.72B/s, predicted marking phase length: 345.25ms, prediction active: true
[2024-10-12T10:37:35.108+0800] GC(225) Basic information (value update), threshold: 112896878B (84.11), target occupancy: 134217728B, current occupancy: 102394664B, recent allocation size: 6192B, recent allocation duration: 152.36ms, recent old gen allocation rate: 40641.68B/s, recent marking phase length: 213.95ms
[2024-10-12T10:37:35.108+0800] GC(225) Adaptive IHOP information (value update), threshold: 112896878B (98.96), internal target occupancy: 114085068B, occupancy: 102394664B, additional buffer size: 0B, predicted old gen allocation rate: 3441564.16B/s, predicted marking phase length: 345.25ms, prediction active: true
[2024-10-12T10:37:35.212+0800] GC(226) Basic information (value update), threshold: 112907090B (84.12), target occupancy: 134217728B, current occupancy: 100509816B, recent allocation size: 20640B, recent allocation duration: 152.36ms, recent old gen allocation rate: 135472.28B/s, recent marking phase length: 254.73ms
[2024-10-12T10:37:35.212+0800] GC(226) Adaptive IHOP information (value update), threshold: 112907090B (98.97), internal target occupancy: 114085068B, occupancy: 100509816B, additional buffer size: 0B, predicted old gen allocation rate: 3441564.16B/s, predicted marking phase length: 342.28ms, prediction active: true
[2024-10-12T10:37:35.420+0800] GC(228) Basic information (value update), threshold: 106653354B (79.46), target occupancy: 134217728B, current occupancy: 106098880B, recent allocation size: 6192B, recent allocation duration: 102.31ms, recent old gen allocation rate: 60521.47B/s, recent marking phase length: 254.73ms
[2024-10-12T10:37:35.420+0800] GC(228) Adaptive IHOP information (value update), threshold: 106653354B (93.49), internal target occupancy: 114085068B, occupancy: 106098880B, additional buffer size: 6291456B, predicted old gen allocation rate: 3331361.59B/s, predicted marking phase length: 342.28ms, prediction active: true
[2024-10-12T10:37:35.524+0800] GC(229) Basic information (value update), threshold: 106690035B (79.49), target occupancy: 134217728B, current occupancy: 110526144B, recent allocation size: 4128B, recent allocation duration: 102.77ms, recent old gen allocation rate: 40168.14B/s, recent marking phase length: 254.73ms
[2024-10-12T10:37:35.524+0800] GC(229) Adaptive IHOP information (value update), threshold: 106690035B (93.52), internal target occupancy: 114085068B, occupancy: 110526144B, additional buffer size: 6291456B, predicted old gen allocation rate: 3224195.08B/s, predicted marking phase length: 342.28ms, prediction active: true
[2024-10-12T10:37:35.678+0800] GC(231) Basic information (value update), threshold: 113016856B (84.20), target occupancy: 134217728B, current occupancy: 113788608B, recent allocation size: 6192B, recent allocation duration: 151.89ms, recent old gen allocation rate: 40766.44B/s, recent marking phase length: 254.73ms
[2024-10-12T10:37:35.678+0800] GC(231) Adaptive IHOP information (value update), threshold: 113016856B (99.06), internal target occupancy: 114085068B, occupancy: 113788608B, additional buffer size: 0B, predicted old gen allocation rate: 3120873.84B/s, predicted marking phase length: 342.28ms, prediction active: true
[2024-10-12T10:37:35.721+0800] GC(232) Basic information (value update), threshold: 113032931B (84.22), target occupancy: 134217728B, current occupancy: 106297648B, recent allocation size: 53664B, recent allocation duration: 151.89ms, recent old gen allocation rate: 353309.15B/s, recent marking phase length: 193.31ms
[2024-10-12T10:37:35.721+0800] GC(232) Adaptive IHOP information (value update), threshold: 113032931B (99.08), internal target occupancy: 114085068B, occupancy: 106297648B, additional buffer size: 0B, predicted old gen allocation rate: 3120873.84B/s, predicted marking phase length: 337.13ms, prediction active: true
[2024-10-12T10:37:36.055+0800] GC(235) Basic information (value update), threshold: 106775076B (79.55), target occupancy: 134217728B, current occupancy: 112534368B, recent allocation size: 4128B, recent allocation duration: 102.37ms, recent old gen allocation rate: 40325.52B/s, recent marking phase length: 193.31ms
[2024-10-12T10:37:36.055+0800] GC(235) Adaptive IHOP information (value update), threshold: 106775076B (93.59), internal target occupancy: 114085068B, occupancy: 112534368B, additional buffer size: 6291456B, predicted old gen allocation rate: 3021205.69B/s, predicted marking phase length: 337.13ms, prediction active: true
[2024-10-12T10:37:36.210+0800] GC(237) Basic information (value update), threshold: 113098936B (84.27), target occupancy: 134217728B, current occupancy: 114863888B, recent allocation size: 6192B, recent allocation duration: 152.14ms, recent old gen allocation rate: 40698.37B/s, recent marking phase length: 193.31ms
[2024-10-12T10:37:36.210+0800] GC(237) Adaptive IHOP information (value update), threshold: 113098936B (99.14), internal target occupancy: 114085068B, occupancy: 114863888B, additional buffer size: 0B, predicted old gen allocation rate: 2925087.85B/s, predicted marking phase length: 337.13ms, prediction active: true
[2024-10-12T10:37:36.273+0800] GC(238) Basic information (value update), threshold: 113111490B (84.27), target occupancy: 134217728B, current occupancy: 108554976B, recent allocation size: 14448B, recent allocation duration: 152.14ms, recent old gen allocation rate: 94962.87B/s, recent marking phase length: 213.80ms
[2024-10-12T10:37:36.273+0800] GC(238) Adaptive IHOP information (value update), threshold: 113111490B (99.15), internal target occupancy: 114085068B, occupancy: 108554976B, additional buffer size: 0B, predicted old gen allocation rate: 2925087.85B/s, predicted marking phase length: 332.84ms, prediction active: true
[2024-10-12T10:37:36.481+0800] GC(240) Basic information (value update), threshold: 106850604B (79.61), target occupancy: 134217728B, current occupancy: 108241000B, recent allocation size: 6192B, recent allocation duration: 102.78ms, recent old gen allocation rate: 60243.85B/s, recent marking phase length: 213.80ms
[2024-10-12T10:37:36.481+0800] GC(240) Adaptive IHOP information (value update), threshold: 106850604B (93.66), internal target occupancy: 114085068B, occupancy: 108241000B, additional buffer size: 6291456B, predicted old gen allocation rate: 2833239.78B/s, predicted marking phase length: 332.84ms, prediction active: true
[2024-10-12T10:37:36.585+0800] GC(241) Basic information (value update), threshold: 106880395B (79.63), target occupancy: 134217728B, current occupancy: 112434792B, recent allocation size: 4128B, recent allocation duration: 102.28ms, recent old gen allocation rate: 40360.45B/s, recent marking phase length: 213.80ms
[2024-10-12T10:37:36.585+0800] GC(241) Adaptive IHOP information (value update), threshold: 106880395B (93.68), internal target occupancy: 114085068B, occupancy: 112434792B, additional buffer size: 6291456B, predicted old gen allocation rate: 2743734.52B/s, predicted marking phase length: 332.84ms, prediction active: true
[2024-10-12T10:37:36.689+0800] GC(242) Basic information (value update), threshold: 106909142B (79.65), target occupancy: 134217728B, current occupancy: 116629608B, recent allocation size: 4128B, recent allocation duration: 102.94ms, recent old gen allocation rate: 40101.27B/s, recent marking phase length: 213.80ms
[2024-10-12T10:37:36.689+0800] GC(242) Adaptive IHOP information (value update), threshold: 106909142B (93.71), internal target occupancy: 114085068B, occupancy: 116629608B, additional buffer size: 6291456B, predicted old gen allocation rate: 2657365.78B/s, predicted marking phase length: 332.84ms, prediction active: true
[2024-10-12T10:37:36.844+0800] GC(244) Basic information (value update), threshold: 113228326B (84.36), target occupancy: 134217728B, current occupancy: 120357480B, recent allocation size: 6192B, recent allocation duration: 151.91ms, recent old gen allocation rate: 40761.91B/s, recent marking phase length: 213.80ms
[2024-10-12T10:37:36.844+0800] GC(244) Adaptive IHOP information (value update), threshold: 113228326B (99.25), internal target occupancy: 114085068B, occupancy: 120357480B, additional buffer size: 0B, predicted old gen allocation rate: 2574056.00B/s, predicted marking phase length: 332.84ms, prediction active: true
[2024-10-12T10:37:36.907+0800] GC(245) Basic information (value update), threshold: 113238966B (84.37), target occupancy: 134217728B, current occupancy: 127119000B, recent allocation size: 2107472B, recent allocation duration: 151.91ms, recent old gen allocation rate: 13873480.93B/s, recent marking phase length: 213.96ms
[2024-10-12T10:37:36.907+0800] GC(245) Adaptive IHOP information (value update), threshold: 113238966B (99.26), internal target occupancy: 114085068B, occupancy: 127119000B, additional buffer size: 0B, predicted old gen allocation rate: 2574056.00B/s, predicted marking phase length: 328.70ms, prediction active: true
[2024-10-12T10:37:37.132+0800] GC(248) Basic information (value update), threshold: 106974538B (79.70), target occupancy: 134217728B, current occupancy: 80957120B, recent allocation size: 0B, recent allocation duration: 287.41ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.96ms
[2024-10-12T10:37:37.132+0800] GC(248) Adaptive IHOP information (value update), threshold: 106974538B (93.77), internal target occupancy: 114085068B, occupancy: 80957120B, additional buffer size: 6291456B, predicted old gen allocation rate: 2491828.52B/s, predicted marking phase length: 328.70ms, prediction active: true
[2024-10-12T10:37:37.236+0800] GC(249) Basic information (value update), threshold: 106999721B (79.72), target occupancy: 134217728B, current occupancy: 84685504B, recent allocation size: 6192B, recent allocation duration: 102.30ms, recent old gen allocation rate: 60526.84B/s, recent marking phase length: 213.96ms
