[2024-10-12T11:23:42.954+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:23:43.143+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 187.19ms, recent old gen allocation rate: 11203312.50B/s, recent marking phase length: 0.00ms
[2024-10-12T11:24:12.950+0800] GC(292) Adaptive IHOP information (value update), threshold: 113795196B (99.75), internal target occupancy: 114085068B, occupancy: 114634888B, additional buffer size: 0B, predicted old gen allocation rate: 807908.57B/s, predicted marking phase length: 358.79ms, prediction active: true
[2024-10-12T11:24:13.747+0800] GC(300) Basic information (value update), threshold: 107512086B (80.10), target occupancy: 134217728B, current occupancy: 114562560B, recent allocation size: 4128B, recent allocation duration: 102.80ms, recent old gen allocation rate: 40155.14B/s, recent marking phase length: 213.80ms
[2024-10-12T11:24:13.747+0800] GC(300) Adaptive IHOP information (value update), threshold: 107512086B (94.24), internal target occupancy: 114085068B, occupancy: 114562560B, additional buffer size: 6291456B, predicted old gen allocation rate: 784647.70B/s, predicted marking phase length: 358.79ms, prediction active: true
[2024-10-12T11:24:13.851+0800] GC(301) Basic information (value update), threshold: 107519811B (80.11), target occupancy: 134217728B, current occupancy: 118756864B, recent allocation size: 6192B, recent allocation duration: 102.30ms, recent old gen allocation rate: 60528.23B/s, recent marking phase length: 213.80ms
[2024-10-12T11:24:13.851+0800] GC(301) Adaptive IHOP information (value update), threshold: 107519811B (94.25), internal target occupancy: 114085068B, occupancy: 118756864B, additional buffer size: 6291456B, predicted old gen allocation rate: 763116.22B/s, predicted marking phase length: 358.79ms, prediction active: true
[2024-10-12T11:24:13.965+0800] GC(303) Basic information (value update), threshold: 113818823B (84.80), target occupancy: 134217728B, current occupancy: 122019328B, recent allocation size: 6192B, recent allocation duration: 111.23ms, recent old gen allocation rate: 55670.17B/s, recent marking phase length: 213.80ms
[2024-10-12T11:24:13.965+0800] GC(303) Adaptive IHOP information (value update), threshold: 113818823B (99.77), internal target occupancy: 114085068B, occupancy: 122019328B, additional buffer size: 0B, predicted old gen allocation rate: 742055.83B/s, predicted marking phase length: 358.79ms, prediction active: true
[2024-10-12T11:24:13.967+0800] GC(304) Basic information (value update), threshold: 113824351B (84.81), target occupancy: 134217728B, current occupancy: 115727872B, recent allocation size: 8256B, recent allocation duration: 111.23ms, recent old gen allocation rate: 74226.89B/s, recent marking phase length: 112.17ms
[2024-10-12T11:24:13.967+0800] GC(304) Adaptive IHOP information (value update), threshold: 113824351B (99.77), internal target occupancy: 114085068B, occupancy: 115727872B, additional buffer size: 0B, predicted old gen allocation rate: 742055.83B/s, predicted marking phase length: 351.34ms, prediction active: true
[2024-10-12T11:24:14.827+0800] GC(312) Basic information (value update), threshold: 107540310B (80.12), target occupancy: 134217728B, current occupancy: 116193792B, recent allocation size: 4128B, recent allocation duration: 102.84ms, recent old gen allocation rate: 40140.92B/s, recent marking phase length: 112.17ms
[2024-10-12T11:24:14.827+0800] GC(312) Adaptive IHOP information (value update), threshold: 107540310B (94.26), internal target occupancy: 114085068B, occupancy: 116193792B, additional buffer size: 6291456B, predicted old gen allocation rate: 720951.12B/s, predicted marking phase length: 351.34ms, prediction active: true
[2024-10-12T11:24:14.931+0800] GC(313) Basic information (value update), threshold: 107547143B (80.13), target occupancy: 134217728B, current occupancy: 120155136B, recent allocation size: 6192B, recent allocation duration: 102.33ms, recent old gen allocation rate: 60509.73B/s, recent marking phase length: 112.17ms
[2024-10-12T11:24:14.931+0800] GC(313) Adaptive IHOP information (value update), threshold: 107547143B (94.27), internal target occupancy: 114085068B, occupancy: 120155136B, additional buffer size: 6291456B, predicted old gen allocation rate: 701502.43B/s, predicted marking phase length: 351.34ms, prediction active: true
[2024-10-12T11:24:15.086+0800] GC(315) Basic information (value update), threshold: 113845542B (84.82), target occupancy: 134217728B, current occupancy: 124116480B, recent allocation size: 6192B, recent allocation duration: 152.19ms, recent old gen allocation rate: 40684.92B/s, recent marking phase length: 112.17ms
[2024-10-12T11:24:15.086+0800] GC(315) Adaptive IHOP information (value update), threshold: 113845542B (99.79), internal target occupancy: 114085068B, occupancy: 124116480B, additional buffer size: 0B, predicted old gen allocation rate: 681742.51B/s, predicted marking phase length: 351.34ms, prediction active: true
[2024-10-12T11:24:15.149+0800] GC(316) Basic information (value update), threshold: 113848806B (84.82), target occupancy: 134217728B, current occupancy: 125518384B, recent allocation size: 59856B, recent allocation duration: 152.19ms, recent old gen allocation rate: 393287.54B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.149+0800] GC(316) Adaptive IHOP information (value update), threshold: 113848806B (99.79), internal target occupancy: 114085068B, occupancy: 125518384B, additional buffer size: 0B, predicted old gen allocation rate: 681742.51B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:15.479+0800] GC(320) Basic information (value update), threshold: 107564630B (80.14), target occupancy: 134217728B, current occupancy: 84219240B, recent allocation size: 0B, recent allocation duration: 391.52ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.479+0800] GC(320) Adaptive IHOP information (value update), threshold: 107564630B (94.28), internal target occupancy: 114085068B, occupancy: 84219240B, additional buffer size: 6291456B, predicted old gen allocation rate: 660733.69B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:15.583+0800] GC(321) Basic information (value update), threshold: 107570684B (80.15), target occupancy: 134217728B, current occupancy: 88414056B, recent allocation size: 6192B, recent allocation duration: 102.72ms, recent old gen allocation rate: 60282.66B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.583+0800] GC(321) Adaptive IHOP information (value update), threshold: 107570684B (94.29), internal target occupancy: 114085068B, occupancy: 88414056B, additional buffer size: 6291456B, predicted old gen allocation rate: 643266.39B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:15.686+0800] GC(322) Basic information (value update), threshold: 107576542B (80.15), target occupancy: 134217728B, current occupancy: 92141928B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60515.10B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.686+0800] GC(322) Adaptive IHOP information (value update), threshold: 107576542B (94.30), internal target occupancy: 114085068B, occupancy: 92141928B, additional buffer size: 6291456B, predicted old gen allocation rate: 626362.92B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:15.790+0800] GC(323) Basic information (value update), threshold: 107582219B (80.15), target occupancy: 134217728B, current occupancy: 96338280B, recent allocation size: 6192B, recent allocation duration: 102.70ms, recent old gen allocation rate: 60294.30B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.790+0800] GC(323) Adaptive IHOP information (value update), threshold: 107582219B (94.30), internal target occupancy: 114085068B, occupancy: 96338280B, additional buffer size: 6291456B, predicted old gen allocation rate: 609981.80B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:15.894+0800] GC(324) Basic information (value update), threshold: 107588047B (80.16), target occupancy: 134217728B, current occupancy: 100064616B, recent allocation size: 4128B, recent allocation duration: 102.34ms, recent old gen allocation rate: 40336.58B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:15.894+0800] GC(324) Adaptive IHOP information (value update), threshold: 107588047B (94.31), internal target occupancy: 114085068B, occupancy: 100064616B, additional buffer size: 6291456B, predicted old gen allocation rate: 593165.78B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:16.049+0800] GC(326) Basic information (value update), threshold: 113885358B (84.85), target occupancy: 134217728B, current occupancy: 104258920B, recent allocation size: 4128B, recent allocation duration: 152.09ms, recent old gen allocation rate: 27142.35B/s, recent marking phase length: 213.83ms
[2024-10-12T11:24:16.049+0800] GC(326) Adaptive IHOP information (value update), threshold: 113885358B (99.82), internal target occupancy: 114085068B, occupancy: 104258920B, additional buffer size: 0B, predicted old gen allocation rate: 576268.80B/s, predicted marking phase length: 346.56ms, prediction active: true
[2024-10-12T11:24:16.152+0800] GC(327) Basic information (value update), threshold: 113887086B (84.85), target occupancy: 134217728B, current occupancy: 104483920B, recent allocation size: 12384B, recent allocation duration: 152.09ms, recent old gen allocation rate: 81427.04B/s, recent marking phase length: 254.44ms
[2024-10-12T11:24:16.152+0800] GC(327) Adaptive IHOP information (value update), threshold: 113887086B (99.83), internal target occupancy: 114085068B, occupancy: 104483920B, additional buffer size: 0B, predicted old gen allocation rate: 576268.80B/s, predicted marking phase length: 343.56ms, prediction active: true
[2024-10-12T11:24:16.847+0800] GC(334) Basic information (value update), threshold: 107600705B (80.17), target occupancy: 134217728B, current occupancy: 113347048B, recent allocation size: 6192B, recent allocation duration: 102.82ms, recent old gen allocation rate: 60222.80B/s, recent marking phase length: 254.44ms
[2024-10-12T11:24:16.847+0800] GC(334) Adaptive IHOP information (value update), threshold: 107600705B (94.32), internal target occupancy: 114085068B, occupancy: 113347048B, additional buffer size: 6291456B, predicted old gen allocation rate: 561497.67B/s, predicted marking phase length: 343.56ms, prediction active: true
[2024-10-12T11:24:16.950+0800] GC(335) Basic information (value update), threshold: 107605617B (80.17), target occupancy: 134217728B, current occupancy: 117308392B, recent allocation size: 6192B, recent allocation duration: 102.25ms, recent old gen allocation rate: 60555.88B/s, recent marking phase length: 254.44ms
[2024-10-12T11:24:16.950+0800] GC(335) Adaptive IHOP information (value update), threshold: 107605617B (94.32), internal target occupancy: 114085068B, occupancy: 117308392B, additional buffer size: 6291456B, predicted old gen allocation rate: 547200.07B/s, predicted marking phase length: 343.56ms, prediction active: true
[2024-10-12T11:24:17.105+0800] GC(337) Basic information (value update), threshold: 113902160B (84.86), target occupancy: 134217728B, current occupancy: 121737704B, recent allocation size: 6192B, recent allocation duration: 152.20ms, recent old gen allocation rate: 40682.69B/s, recent marking phase length: 254.44ms
[2024-10-12T11:24:17.105+0800] GC(337) Adaptive IHOP information (value update), threshold: 113902160B (99.84), internal target occupancy: 114085068B, occupancy: 121737704B, additional buffer size: 0B, predicted old gen allocation rate: 532392.69B/s, predicted marking phase length: 343.56ms, prediction active: true
[2024-10-12T11:24:17.168+0800] GC(338) Basic information (value update), threshold: 113904565B (84.87), target occupancy: 134217728B, current occupancy: 124304936B, recent allocation size: 16512B, recent allocation duration: 152.20ms, recent old gen allocation rate: 108487.18B/s, recent marking phase length: 213.73ms
[2024-10-12T11:24:17.168+0800] GC(338) Adaptive IHOP information (value update), threshold: 113904565B (99.84), internal target occupancy: 114085068B, occupancy: 124304936B, additional buffer size: 0B, predicted old gen allocation rate: 532392.69B/s, predicted marking phase length: 339.04ms, prediction active: true
