[2024-10-12T11:15:36.640+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:15:36.853+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 212.32ms, recent old gen allocation rate: 9877358.57B/s, recent marking phase length: 0.00ms
[2024-10-12T11:15:54.695+0800] GC(179) Adaptive IHOP information (value update), threshold: 111209160B (97.48), internal target occupancy: 114085068B, occupancy: 119801008B, additional buffer size: 0B, predicted old gen allocation rate: 7884725.47B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:54.919+0800] GC(181) Basic information (value update), threshold: 105015969B (78.24), target occupancy: 134217728B, current occupancy: 83228560B, recent allocation size: 0B, recent allocation duration: 380.32ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.39ms
[2024-10-12T11:15:54.919+0800] GC(181) Adaptive IHOP information (value update), threshold: 105015969B (92.05), internal target occupancy: 114085068B, occupancy: 83228560B, additional buffer size: 6291456B, predicted old gen allocation rate: 7615317.30B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:55.024+0800] GC(182) Basic information (value update), threshold: 105109760B (78.31), target occupancy: 134217728B, current occupancy: 87422864B, recent allocation size: 6192B, recent allocation duration: 102.83ms, recent old gen allocation rate: 60215.07B/s, recent marking phase length: 152.39ms
[2024-10-12T11:15:55.024+0800] GC(182) Adaptive IHOP information (value update), threshold: 105109760B (92.13), internal target occupancy: 114085068B, occupancy: 87422864B, additional buffer size: 6291456B, predicted old gen allocation rate: 7358174.64B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:55.127+0800] GC(183) Basic information (value update), threshold: 105200126B (78.38), target occupancy: 134217728B, current occupancy: 91151248B, recent allocation size: 6192B, recent allocation duration: 102.33ms, recent old gen allocation rate: 60512.00B/s, recent marking phase length: 152.39ms
[2024-10-12T11:15:55.127+0800] GC(183) Adaptive IHOP information (value update), threshold: 105200126B (92.21), internal target occupancy: 114085068B, occupancy: 91151248B, additional buffer size: 6291456B, predicted old gen allocation rate: 7110421.97B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:55.211+0800] GC(184) Basic information (value update), threshold: 105286976B (78.44), target occupancy: 134217728B, current occupancy: 94413200B, recent allocation size: 6192B, recent allocation duration: 82.18ms, recent old gen allocation rate: 75349.63B/s, recent marking phase length: 152.39ms
[2024-10-12T11:15:55.211+0800] GC(184) Adaptive IHOP information (value update), threshold: 105286976B (92.29), internal target occupancy: 114085068B, occupancy: 94413200B, additional buffer size: 6291456B, predicted old gen allocation rate: 6872312.19B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:55.387+0800] GC(186) Basic information (value update), threshold: 111662713B (83.20), target occupancy: 134217728B, current occupancy: 98843024B, recent allocation size: 2103344B, recent allocation duration: 172.80ms, recent old gen allocation rate: 12172006.50B/s, recent marking phase length: 152.39ms
[2024-10-12T11:15:55.387+0800] GC(186) Adaptive IHOP information (value update), threshold: 111662713B (97.88), internal target occupancy: 114085068B, occupancy: 98843024B, additional buffer size: 0B, predicted old gen allocation rate: 6641242.39B/s, predicted marking phase length: 364.74ms, prediction active: true
[2024-10-12T11:15:55.495+0800] GC(187) Basic information (value update), threshold: 111681527B (83.21), target occupancy: 134217728B, current occupancy: 116071768B, recent allocation size: 6871256B, recent allocation duration: 172.80ms, recent old gen allocation rate: 39763810.72B/s, recent marking phase length: 275.61ms
[2024-10-12T11:15:55.495+0800] GC(187) Adaptive IHOP information (value update), threshold: 111681527B (97.89), internal target occupancy: 114085068B, occupancy: 116071768B, additional buffer size: 0B, predicted old gen allocation rate: 6641242.39B/s, predicted marking phase length: 361.91ms, prediction active: true
[2024-10-12T11:15:55.558+0800] GC(188) Basic information (value update), threshold: 105201440B (78.38), target occupancy: 134217728B, current occupancy: 117940104B, recent allocation size: 2097152B, recent allocation duration: 170.16ms, recent old gen allocation rate: 12324804.10B/s, recent marking phase length: 275.61ms
[2024-10-12T11:15:55.558+0800] GC(188) Adaptive IHOP information (value update), threshold: 105201440B (92.21), internal target occupancy: 114085068B, occupancy: 117940104B, additional buffer size: 6291456B, predicted old gen allocation rate: 7162451.21B/s, predicted marking phase length: 361.91ms, prediction active: true
[2024-10-12T11:15:55.652+0800] GC(190) Basic information (value update), threshold: 111431117B (83.02), target occupancy: 134217728B, current occupancy: 117944104B, recent allocation size: 2097152B, recent allocation duration: 263.93ms, recent old gen allocation rate: 7945817.02B/s, recent marking phase length: 275.61ms
[2024-10-12T11:15:55.652+0800] GC(190) Adaptive IHOP information (value update), threshold: 111431117B (97.67), internal target occupancy: 114085068B, occupancy: 117944104B, additional buffer size: 0B, predicted old gen allocation rate: 7333151.42B/s, predicted marking phase length: 361.91ms, prediction active: true
[2024-10-12T11:15:55.715+0800] GC(191) Basic information (value update), threshold: 111481199B (83.06), target occupancy: 134217728B, current occupancy: 118249960B, recent allocation size: 4194304B, recent allocation duration: 263.93ms, recent old gen allocation rate: 15891634.03B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:55.715+0800] GC(191) Adaptive IHOP information (value update), threshold: 111481199B (97.72), internal target occupancy: 114085068B, occupancy: 118249960B, additional buffer size: 0B, predicted old gen allocation rate: 7333151.42B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:55.758+0800] GC(192) Basic information (value update), threshold: 105182830B (78.37), target occupancy: 134217728B, current occupancy: 119990392B, recent allocation size: 2097152B, recent allocation duration: 370.60ms, recent old gen allocation rate: 5658850.87B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:55.758+0800] GC(192) Adaptive IHOP information (value update), threshold: 105182830B (92.20), internal target occupancy: 114085068B, occupancy: 119990392B, additional buffer size: 6291456B, predicted old gen allocation rate: 7352618.95B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.011+0800] GC(195) Basic information (value update), threshold: 105272954B (78.43), target occupancy: 134217728B, current occupancy: 84532480B, recent allocation size: 0B, recent allocation duration: 622.17ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:56.011+0800] GC(195) Adaptive IHOP information (value update), threshold: 105272954B (92.28), internal target occupancy: 114085068B, occupancy: 84532480B, additional buffer size: 6291456B, predicted old gen allocation rate: 7098809.29B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.115+0800] GC(196) Basic information (value update), threshold: 105358969B (78.50), target occupancy: 134217728B, current occupancy: 88959744B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60334.52B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:56.115+0800] GC(196) Adaptive IHOP information (value update), threshold: 105358969B (92.35), internal target occupancy: 114085068B, occupancy: 88959744B, additional buffer size: 6291456B, predicted old gen allocation rate: 6856567.89B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.219+0800] GC(197) Basic information (value update), threshold: 105441856B (78.56), target occupancy: 134217728B, current occupancy: 93387008B, recent allocation size: 6192B, recent allocation duration: 102.86ms, recent old gen allocation rate: 60200.65B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:56.219+0800] GC(197) Adaptive IHOP information (value update), threshold: 105441856B (92.42), internal target occupancy: 114085068B, occupancy: 93387008B, additional buffer size: 6291456B, predicted old gen allocation rate: 6623136.72B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.323+0800] GC(198) Basic information (value update), threshold: 105521720B (78.62), target occupancy: 134217728B, current occupancy: 97581312B, recent allocation size: 6192B, recent allocation duration: 102.39ms, recent old gen allocation rate: 60475.07B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:56.323+0800] GC(198) Adaptive IHOP information (value update), threshold: 105521720B (92.49), internal target occupancy: 114085068B, occupancy: 97581312B, additional buffer size: 6291456B, predicted old gen allocation rate: 6398220.08B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.478+0800] GC(200) Basic information (value update), threshold: 111890410B (83.36), target occupancy: 134217728B, current occupancy: 101775616B, recent allocation size: 6192B, recent allocation duration: 152.18ms, recent old gen allocation rate: 40687.71B/s, recent marking phase length: 152.43ms
[2024-10-12T11:15:56.478+0800] GC(200) Adaptive IHOP information (value update), threshold: 111890410B (98.08), internal target occupancy: 114085068B, occupancy: 101775616B, additional buffer size: 0B, predicted old gen allocation rate: 6180710.86B/s, predicted marking phase length: 355.08ms, prediction active: true
[2024-10-12T11:15:56.586+0800] GC(201) Basic information (value update), threshold: 111911044B (83.38), target occupancy: 134217728B, current occupancy: 119251672B, recent allocation size: 7104672B, recent allocation duration: 152.18ms, recent old gen allocation rate: 46684888.70B/s, recent marking phase length: 254.78ms
[2024-10-12T11:15:56.586+0800] GC(201) Adaptive IHOP information (value update), threshold: 111911044B (98.09), internal target occupancy: 114085068B, occupancy: 119251672B, additional buffer size: 0B, predicted old gen allocation rate: 6180710.86B/s, predicted marking phase length: 351.74ms, prediction active: true
[2024-10-12T11:15:56.830+0800] GC(203) Basic information (value update), threshold: 105693881B (78.75), target occupancy: 134217728B, current occupancy: 84350528B, recent allocation size: 0B, recent allocation duration: 349.98ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.78ms
[2024-10-12T11:15:56.830+0800] GC(203) Adaptive IHOP information (value update), threshold: 105693881B (92.64), internal target occupancy: 114085068B, occupancy: 84350528B, additional buffer size: 6291456B, predicted old gen allocation rate: 5969497.77B/s, predicted marking phase length: 351.74ms, prediction active: true
[2024-10-12T11:15:56.934+0800] GC(204) Basic information (value update), threshold: 105764608B (78.80), target occupancy: 134217728B, current occupancy: 89010752B, recent allocation size: 6192B, recent allocation duration: 103.07ms, recent old gen allocation rate: 60074.39B/s, recent marking phase length: 254.78ms
[2024-10-12T11:15:56.934+0800] GC(204) Adaptive IHOP information (value update), threshold: 105764608B (92.71), internal target occupancy: 114085068B, occupancy: 89010752B, additional buffer size: 6291456B, predicted old gen allocation rate: 5768422.38B/s, predicted marking phase length: 351.74ms, prediction active: true
[2024-10-12T11:15:57.038+0800] GC(205) Basic information (value update), threshold: 105832752B (78.85), target occupancy: 134217728B, current occupancy: 92739136B, recent allocation size: 6192B, recent allocation duration: 102.64ms, recent old gen allocation rate: 60329.15B/s, recent marking phase length: 254.78ms
