[2024-10-12T11:09:19.711+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:09:19.903+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 191.46ms, recent old gen allocation rate: 10953398.94B/s, recent marking phase length: 0.00ms
[2024-10-12T11:09:44.991+0800] GC(283) Adaptive IHOP information (value update), threshold: 89317307B (78.29), internal target occupancy: 114085068B, occupancy: 126112552B, additional buffer size: 6291456B, predicted old gen allocation rate: 64467421.53B/s, predicted marking phase length: 286.60ms, prediction active: true
[2024-10-12T11:09:45.217+0800] GC(286) Basic information (value update), threshold: 89849141B (66.94), target occupancy: 134217728B, current occupancy: 84454520B, recent allocation size: 0B, recent allocation duration: 445.85ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.69ms
[2024-10-12T11:09:45.217+0800] GC(286) Adaptive IHOP information (value update), threshold: 89849141B (78.76), internal target occupancy: 114085068B, occupancy: 84454520B, additional buffer size: 6291456B, predicted old gen allocation rate: 62611747.91B/s, predicted marking phase length: 286.60ms, prediction active: true
[2024-10-12T11:09:45.321+0800] GC(287) Basic information (value update), threshold: 90363550B (67.33), target occupancy: 134217728B, current occupancy: 88648824B, recent allocation size: 6192B, recent allocation duration: 102.87ms, recent old gen allocation rate: 60191.84B/s, recent marking phase length: 152.69ms
[2024-10-12T11:09:45.321+0800] GC(287) Adaptive IHOP information (value update), threshold: 90363550B (79.21), internal target occupancy: 114085068B, occupancy: 88648824B, additional buffer size: 6291456B, predicted old gen allocation rate: 60816874.93B/s, predicted marking phase length: 286.60ms, prediction active: true
[2024-10-12T11:09:45.476+0800] GC(289) Basic information (value update), threshold: 97153696B (72.39), target occupancy: 134217728B, current occupancy: 92146296B, recent allocation size: 6192B, recent allocation duration: 151.98ms, recent old gen allocation rate: 40740.97B/s, recent marking phase length: 152.69ms
[2024-10-12T11:09:45.476+0800] GC(289) Adaptive IHOP information (value update), threshold: 97153696B (85.16), internal target occupancy: 114085068B, occupancy: 92146296B, additional buffer size: 0B, predicted old gen allocation rate: 59076848.04B/s, predicted marking phase length: 286.60ms, prediction active: true
[2024-10-12T11:09:45.585+0800] GC(290) Basic information (value update), threshold: 97173592B (72.40), target occupancy: 134217728B, current occupancy: 117309504B, recent allocation size: 6875568B, recent allocation duration: 151.98ms, recent old gen allocation rate: 45238583.98B/s, recent marking phase length: 254.64ms
[2024-10-12T11:09:45.586+0800] GC(290) Adaptive IHOP information (value update), threshold: 97173592B (85.18), internal target occupancy: 114085068B, occupancy: 117309504B, additional buffer size: 0B, predicted old gen allocation rate: 59076848.04B/s, predicted marking phase length: 286.26ms, prediction active: true
[2024-10-12T11:09:45.648+0800] GC(291) Basic information (value update), threshold: 91008045B (67.81), target occupancy: 134217728B, current occupancy: 119244560B, recent allocation size: 4194304B, recent allocation duration: 171.33ms, recent old gen allocation rate: 24481117.60B/s, recent marking phase length: 254.64ms
[2024-10-12T11:09:45.649+0800] GC(291) Adaptive IHOP information (value update), threshold: 91008045B (79.77), internal target occupancy: 114085068B, occupancy: 119244560B, additional buffer size: 6291456B, predicted old gen allocation rate: 58637011.92B/s, predicted marking phase length: 286.26ms, prediction active: true
[2024-10-12T11:09:45.937+0800] GC(294) Basic information (value update), threshold: 91493326B (68.17), target occupancy: 134217728B, current occupancy: 86316656B, recent allocation size: 0B, recent allocation duration: 458.51ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.64ms
[2024-10-12T11:09:45.937+0800] GC(294) Adaptive IHOP information (value update), threshold: 91493326B (80.20), internal target occupancy: 114085068B, occupancy: 86316656B, additional buffer size: 6291456B, predicted old gen allocation rate: 56941777.49B/s, predicted marking phase length: 286.26ms, prediction active: true
[2024-10-12T11:09:46.041+0800] GC(295) Basic information (value update), threshold: 91962550B (68.52), target occupancy: 134217728B, current occupancy: 90510960B, recent allocation size: 6192B, recent allocation duration: 102.91ms, recent old gen allocation rate: 60172.00B/s, recent marking phase length: 254.64ms
[2024-10-12T11:09:46.041+0800] GC(295) Adaptive IHOP information (value update), threshold: 91962550B (80.61), internal target occupancy: 114085068B, occupancy: 90510960B, additional buffer size: 6291456B, predicted old gen allocation rate: 55302637.21B/s, predicted marking phase length: 286.26ms, prediction active: true
[2024-10-12T11:09:46.196+0800] GC(297) Basic information (value update), threshold: 98709017B (73.54), target occupancy: 134217728B, current occupancy: 95171184B, recent allocation size: 4128B, recent allocation duration: 151.80ms, recent old gen allocation rate: 27193.20B/s, recent marking phase length: 254.64ms
[2024-10-12T11:09:46.196+0800] GC(297) Adaptive IHOP information (value update), threshold: 98709017B (86.52), internal target occupancy: 114085068B, occupancy: 95171184B, additional buffer size: 0B, predicted old gen allocation rate: 53713147.58B/s, predicted marking phase length: 286.26ms, prediction active: true
[2024-10-12T11:09:46.245+0800] GC(298) Basic information (value update), threshold: 98880670B (73.67), target occupancy: 134217728B, current occupancy: 109579984B, recent allocation size: 2706032B, recent allocation duration: 151.80ms, recent old gen allocation rate: 17825984.81B/s, recent marking phase length: 193.53ms
[2024-10-12T11:09:46.245+0800] GC(298) Adaptive IHOP information (value update), threshold: 98880670B (86.67), internal target occupancy: 114085068B, occupancy: 109579984B, additional buffer size: 0B, predicted old gen allocation rate: 53713147.58B/s, predicted marking phase length: 283.07ms, prediction active: true
[2024-10-12T11:09:46.371+0800] GC(299) Basic information (value update), threshold: 93025330B (69.31), target occupancy: 134217728B, current occupancy: 113535120B, recent allocation size: 2064B, recent allocation duration: 172.84ms, recent old gen allocation rate: 11941.45B/s, recent marking phase length: 193.53ms
[2024-10-12T11:09:46.371+0800] GC(299) Adaptive IHOP information (value update), threshold: 93025330B (81.54), internal target occupancy: 114085068B, occupancy: 113535120B, additional buffer size: 6291456B, predicted old gen allocation rate: 52172465.77B/s, predicted marking phase length: 283.07ms, prediction active: true
[2024-10-12T11:09:46.485+0800] GC(301) Basic information (value update), threshold: 99738756B (74.31), target occupancy: 134217728B, current occupancy: 115172560B, recent allocation size: 6192B, recent allocation duration: 111.16ms, recent old gen allocation rate: 55703.04B/s, recent marking phase length: 193.53ms
[2024-10-12T11:09:46.485+0800] GC(301) Adaptive IHOP information (value update), threshold: 99738756B (87.42), internal target occupancy: 114085068B, occupancy: 115172560B, additional buffer size: 0B, predicted old gen allocation rate: 50681756.73B/s, predicted marking phase length: 283.07ms, prediction active: true
[2024-10-12T11:09:46.533+0800] GC(302) Basic information (value update), threshold: 99964844B (74.48), target occupancy: 134217728B, current occupancy: 119605976B, recent allocation size: 2198288B, recent allocation duration: 111.16ms, recent old gen allocation rate: 19775730.50B/s, recent marking phase length: 153.07ms
[2024-10-12T11:09:46.533+0800] GC(302) Adaptive IHOP information (value update), threshold: 99964844B (87.62), internal target occupancy: 114085068B, occupancy: 119605976B, additional buffer size: 0B, predicted old gen allocation rate: 50681756.73B/s, predicted marking phase length: 278.61ms, prediction active: true
[2024-10-12T11:09:46.596+0800] GC(303) Basic information (value update), threshold: 93503826B (69.67), target occupancy: 134217728B, current occupancy: 121545992B, recent allocation size: 4194304B, recent allocation duration: 109.00ms, recent old gen allocation rate: 38480989.99B/s, recent marking phase length: 153.07ms
[2024-10-12T11:09:46.596+0800] GC(303) Adaptive IHOP information (value update), threshold: 93503826B (81.96), internal target occupancy: 114085068B, occupancy: 121545992B, additional buffer size: 6291456B, predicted old gen allocation rate: 51290366.90B/s, predicted marking phase length: 278.61ms, prediction active: true
[2024-10-12T11:09:46.821+0800] GC(306) Basic information (value update), threshold: 91824029B (68.41), target occupancy: 134217728B, current occupancy: 83753112B, recent allocation size: 0B, recent allocation duration: 334.02ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 153.07ms
[2024-10-12T11:09:46.821+0800] GC(306) Adaptive IHOP information (value update), threshold: 91824029B (80.49), internal target occupancy: 114085068B, occupancy: 83753112B, additional buffer size: 8388608B, predicted old gen allocation rate: 49792355.22B/s, predicted marking phase length: 278.61ms, prediction active: true
[2024-10-12T11:09:46.987+0800] GC(307) Basic information (value update), threshold: 94324759B (70.28), target occupancy: 134217728B, current occupancy: 89578648B, recent allocation size: 6192B, recent allocation duration: 164.01ms, recent old gen allocation rate: 37753.13B/s, recent marking phase length: 153.07ms
[2024-10-12T11:09:46.987+0800] GC(307) Adaptive IHOP information (value update), threshold: 94324759B (82.68), internal target occupancy: 114085068B, occupancy: 89578648B, additional buffer size: 6291456B, predicted old gen allocation rate: 48343789.39B/s, predicted marking phase length: 278.61ms, prediction active: true
[2024-10-12T11:09:47.142+0800] GC(309) Basic information (value update), threshold: 101007150B (75.26), target occupancy: 134217728B, current occupancy: 93539992B, recent allocation size: 4128B, recent allocation duration: 151.92ms, recent old gen allocation rate: 27172.60B/s, recent marking phase length: 153.07ms
[2024-10-12T11:09:47.142+0800] GC(309) Adaptive IHOP information (value update), threshold: 101007150B (88.54), internal target occupancy: 114085068B, occupancy: 93539992B, additional buffer size: 0B, predicted old gen allocation rate: 46940606.42B/s, predicted marking phase length: 278.61ms, prediction active: true
[2024-10-12T11:09:47.250+0800] GC(310) Basic information (value update), threshold: 101005396B (75.25), target occupancy: 134217728B, current occupancy: 118472528B, recent allocation size: 4501840B, recent allocation duration: 151.92ms, recent old gen allocation rate: 29633410.23B/s, recent marking phase length: 254.74ms
[2024-10-12T11:09:47.250+0800] GC(310) Adaptive IHOP information (value update), threshold: 101005396B (88.54), internal target occupancy: 114085068B, occupancy: 118472528B, additional buffer size: 0B, predicted old gen allocation rate: 46940606.42B/s, predicted marking phase length: 278.64ms, prediction active: true
[2024-10-12T11:09:47.314+0800] GC(311) Basic information (value update), threshold: 94922419B (70.72), target occupancy: 134217728B, current occupancy: 120342928B, recent allocation size: 2097152B, recent allocation duration: 170.16ms, recent old gen allocation rate: 12324584.13B/s, recent marking phase length: 254.74ms
[2024-10-12T11:09:47.314+0800] GC(311) Adaptive IHOP information (value update), threshold: 94922419B (83.20), internal target occupancy: 114085068B, occupancy: 120342928B, additional buffer size: 6291456B, predicted old gen allocation rate: 46192415.23B/s, predicted marking phase length: 278.64ms, prediction active: true
[2024-10-12T11:09:47.407+0800] GC(313) Basic information (value update), threshold: 101367565B (75.52), target occupancy: 134217728B, current occupancy: 122046696B, recent allocation size: 4194304B, recent allocation duration: 264.42ms, recent old gen allocation rate: 15862187.86B/s, recent marking phase length: 254.74ms
